id,date,work_performed,primary_source
9275,1831-10-11,14,TH OC-102
9276,1831-10-11,209,TH OC-102
9277,1831-10-12,217,TH OC-102
9278,1831-10-12,383,TH OC-102
9279,1831-10-13,60,TH OC-102
9280,1831-10-13,14,TH OC-102
9281,1831-10-13,367,TH OC-102
9282,1831-10-14,21,TH OC-102
9283,1831-10-14,337,TH OC-102
9284,1831-10-15,40,TH OC-102
9285,1831-10-15,377,TH OC-102
9286,1831-10-16,346,TH OC-102
9287,1831-10-16,342,TH OC-102
9288,1831-10-17,135,TH OC-102
9289,1831-10-17,145,TH OC-102
9290,1831-10-17,14,TH OC-102
9291,1831-10-18,217,TH OC-102
9292,1831-10-18,145,TH OC-102
9293,1831-10-19,336,TH OC-102
9294,1831-10-19,277,TH OC-102
9295,1831-10-20,217,TH OC-102
9296,1831-10-20,73,TH OC-102
9297,1831-10-21,26,TH OC-102
9298,1831-10-21,346,TH OC-102
9299,1831-10-22,209,TH OC-102
9300,1831-10-22,70,TH OC-102
9301,1831-10-23,167,TH OC-102
9302,1831-10-23,337,TH OC-102
9303,1831-10-24,217,TH OC-102
9304,1831-10-24,367,TH OC-102
9305,1831-10-25,135,TH OC-102
9306,1831-10-25,145,TH OC-102
9307,1831-10-25,346,TH OC-102
9308,1831-10-26,211,TH OC-102
9309,1831-10-26,167,TH OC-102
9310,1831-10-26,12,TH OC-102
9311,1831-10-27,14,TH OC-102
9312,1831-10-27,367,TH OC-102
9313,1831-10-27,151,TH OC-102
9314,1831-10-28,145,TH OC-102
9315,1831-10-28,95,TH OC-102
9316,1831-10-30,211,TH OC-102
9317,1831-10-30,145,TH OC-102
9318,1831-10-30,337,TH OC-102
9319,1831-10-31,44,TH OC-102
9320,1831-11-01,217,TH OC-104
9321,1831-11-01,266,TH OC-104
9322,1831-11-02,44,TH OC-104
9323,1831-11-02,12,TH OC-104
9324,1831-11-03,354,TH OC-104
9325,1831-11-03,337,TH OC-104
9326,1831-11-04,44,TH OC-104
9327,1831-11-04,151,TH OC-104
9328,1831-11-05,266,TH OC-104
9329,1831-11-05,44,TH OC-104
9330,1831-11-06,217,TH OC-104
9331,1831-11-06,135,TH OC-104
9332,1831-11-06,209,TH OC-104
9333,1831-11-07,73,TH OC-104
9334,1831-11-07,44,TH OC-104
9335,1831-11-08,304,TH OC-104
9336,1831-11-08,44,TH OC-104
9337,1831-11-09,70,TH OC-104
9338,1831-11-09,346,TH OC-104
9339,1831-11-10,266,TH OC-104
9340,1831-11-10,44,TH OC-104
9341,1831-11-11,354,TH OC-104
9342,1831-11-11,44,TH OC-104
9343,1831-11-12,44,TH OC-104
9344,1831-11-12,151,TH OC-104
9345,1831-11-13,95,TH OC-104
9346,1831-11-13,318,TH OC-104
9347,1831-11-14,120,TH OC-104
9348,1831-11-14,44,TH OC-104
9349,1831-11-15,354,TH OC-104
9350,1831-11-15,44,TH OC-104
9351,1831-11-16,28,TH OC-104
9352,1831-11-16,44,TH OC-104
9353,1831-11-17,217,TH OC-104
9354,1831-11-17,120,TH OC-104
9355,1831-11-18,28,TH OC-104
9356,1831-11-18,44,TH OC-104
9357,1831-11-19,44,TH OC-104
9358,1831-11-19,377,TH OC-104
9359,1831-11-20,217,TH OC-104
9360,1831-11-20,37,TH OC-104
9361,1831-11-20,266,TH OC-104
9362,1831-11-21,44,TH OC-104
9363,1831-11-21,12,TH OC-104
9364,1831-11-22,28,TH OC-104
9365,1831-11-22,44,TH OC-104
9366,1831-11-23,135,TH OC-104
9367,1831-11-23,37,TH OC-104
9368,1831-11-23,277,TH OC-104
9369,1831-11-24,28,TH OC-104
9370,1831-11-24,44,TH OC-104
9371,1831-11-25,73,TH OC-104
9372,1831-11-25,12,TH OC-104
9373,1831-11-25,337,TH OC-104
9374,1831-11-26,135,TH OC-104
9375,1831-11-26,44,TH OC-104
9376,1831-11-26,328,TH OC-104
9377,1831-11-27,337,TH OC-104
9378,1831-11-27,346,TH OC-104
9379,1831-11-28,211,TH OC-104
9380,1831-11-28,304,TH OC-104
9381,1831-11-28,266,TH OC-104
9382,1831-11-29,28,TH OC-104
9383,1831-11-29,44,TH OC-104
9384,1831-11-30,212,TH OC-104
9385,1831-11-30,70,TH OC-104
9386,1831-12-01,304,TH OC-103
9387,1831-12-01,44,TH OC-103
9388,1831-12-02,217,TH OC-103
9389,1831-12-02,328,TH OC-103
9390,1831-12-03,212,TH OC-103
9391,1831-12-03,336,TH OC-103
9392,1831-12-04,212,TH OC-103
9393,1831-12-04,44,TH OC-103
9394,1831-12-05,211,TH OC-103
9395,1831-12-05,277,TH OC-103
9396,1831-12-06,73,TH OC-103
9397,1831-12-06,37,TH OC-103
9398,1831-12-06,377,TH OC-103
9399,1831-12-07,217,TH OC-103
9400,1831-12-07,367,TH OC-103
9401,1831-12-08,217,TH OC-103
9402,1831-12-08,211,TH OC-103
9403,1832-01-14,217,TH OC-105
9404,1832-01-14,266,TH OC-105
9405,1832-01-15,277,TH OC-105
9406,1832-01-15,346,TH OC-105
9407,1832-01-16,217,TH OC-105
9408,1832-01-16,73,TH OC-105
9409,1832-01-17,60,TH OC-105
9410,1832-01-17,266,TH OC-105
9411,1832-01-17,318,TH OC-105
9412,1832-01-18,212,TH OC-105
9413,1832-01-18,277,TH OC-105
9414,1832-01-19,292,TH OC-105
9415,1832-01-19,44,TH OC-105
9416,1832-01-20,217,TH OC-105
9417,1832-01-20,73,TH OC-105
9418,1832-01-21,266,TH OC-105
9419,1832-01-21,44,TH OC-105
9420,1832-01-22,217,TH OC-105
9421,1832-01-22,40,TH OC-105
9422,1832-01-23,292,TH OC-105
9423,1832-01-23,44,TH OC-105
9424,1832-01-24,266,TH OC-105
9425,1832-01-24,337,TH OC-105
9426,1832-01-25,28,TH OC-105
9427,1832-01-25,44,TH OC-105
9428,1832-01-26,217,TH OC-105
9429,1832-01-26,40,TH OC-105
9430,1832-01-27,135,TH OC-105
9431,1832-01-27,209,TH OC-105
9432,1832-01-27,44,TH OC-105
9433,1832-01-28,266,TH OC-105
9434,1832-01-28,277,TH OC-105
9435,1832-01-29,28,TH OC-105
9436,1832-01-29,44,TH OC-105
9437,1832-01-30,65,M
9438,1832-01-30,12,M
9439,1832-01-30,346,M
9440,1832-01-31,65,TH OC-105
9441,1832-01-31,12,TH OC-105
9442,1832-01-31,346,TH OC-105
9443,1832-02-01,212,TH OC-106
9444,1832-02-01,44,TH OC-106
9445,1832-02-02,217,TH OC-106
9446,1832-02-02,40,TH OC-106
9447,1832-02-03,217,TH OC-106
9448,1832-02-03,65,TH OC-106
9449,1832-02-05,217,TH OC-106
9450,1832-02-05,337,TH OC-106
9451,1832-02-06,178,TH OC-106
9452,1832-02-06,73,TH OC-106
9453,1832-02-07,178,TH OC-106
9454,1832-02-08,178,TH OC-106
9455,1832-02-09,217,TH OC-106
9456,1832-02-09,209,TH OC-106
9457,1832-02-10,178,TH OC-106
9458,1832-02-11,178,TH OC-106
9459,1832-02-11,135,TH OC-106
9460,1832-02-12,217,TH OC-106
9461,1832-02-12,377,TH OC-106
9462,1832-02-13,178,TH OC-106
9463,1832-02-13,292,TH OC-106
9464,1832-02-14,28,TH OC-106
9465,1832-02-14,337,TH OC-106
9466,1832-02-15,178,TH OC-106
9467,1832-02-15,28,TH OC-106
9468,1832-02-16,45,TH OC-106
9469,1832-02-16,209,TH OC-106
9470,1832-02-17,178,TH OC-106
9471,1832-02-17,104,TH OC-106
9472,1832-02-18,217,TH OC-106
9473,1832-02-18,65,TH OC-106
9474,1832-02-19,178,TH OC-106
9475,1832-02-19,28,TH OC-106
9476,1832-02-20,178,TH OC-106
9477,1832-02-20,135,TH OC-106
9478,1832-02-20,12,TH OC-106
9479,1832-02-21,219,M
9480,1832-02-22,104,TH OC-106
9481,1832-02-22,277,TH OC-106
9482,1832-02-23,178,TH OC-106
9483,1832-02-23,377,TH OC-106
9484,1832-02-24,44,TH OC-106
9485,1832-02-24,367,TH OC-106
9486,1832-02-25,178,TH OC-106
9487,1832-02-25,336,TH OC-106
9488,1832-02-26,178,TH OC-106
9489,1832-02-26,44,TH OC-106
9490,1832-02-27,292,TH OC-106
9491,1832-02-27,65,TH OC-106
9492,1832-02-27,44,TH OC-106
9493,1832-02-28,178,TH OC-106
9494,1832-02-28,277,TH OC-106
9495,1832-02-29,211,TH OC-106
9496,1832-02-29,336,TH OC-106
9497,1832-03-01,65,TH OC-107
9498,1832-03-01,30,TH OC-107
9499,1832-03-01,209,TH OC-107
9500,1832-03-02,292,TH OC-107
9501,1832-03-02,30,TH OC-107
9502,1832-03-02,266,TH OC-107
9503,1832-03-03,178,TH OC-107
9504,1832-03-03,30,TH OC-107
9505,1832-03-04,178,TH OC-107
9506,1832-03-04,30,TH OC-107
9507,1832-03-05,65,TH OC-107
9508,1832-03-05,30,TH OC-107
9509,1832-03-05,44,TH OC-107
9510,1832-03-06,217,TH OC-107
9511,1832-03-06,135,TH OC-107
9512,1832-03-06,30,TH OC-107
9513,1832-03-07,30,TH OC-107
9514,1832-03-07,209,TH OC-107
9515,1832-03-07,377,TH OC-107
9516,1832-03-08,73,TH OC-107
9517,1832-03-08,277,TH OC-107
9518,1832-03-09,212,TH OC-107
9519,1832-03-09,292,TH OC-107
9520,1832-03-09,30,TH OC-107
9521,1832-03-10,211,TH OC-107
9522,1832-03-10,30,TH OC-107
9523,1832-03-10,12,TH OC-107
9524,1832-03-11,212,TH OC-107
9525,1832-03-11,135,TH OC-107
9526,1832-03-11,292,TH OC-107
9527,1832-03-11,30,TH OC-107
9528,1832-03-12,30,TH OC-107
9529,1832-03-12,367,TH OC-107
9530,1832-03-12,151,TH OC-107
9531,1832-03-13,30,TH OC-107
9532,1832-03-13,336,TH OC-107
9533,1832-03-22,18,"M, Globe"
9534,1832-03-22,239,"M, Globe"
9535,1832-03-22,383,"M, Globe"
9536,1832-07-12,211,M
9537,1832-07-12,337,M
9538,1832-09-24,212,"M, Fig"
9539,1832-09-24,21,"M, Fig"
9540,1832-09-25,135,"M, Fig"
9541,1832-09-25,277,"M, Fig"
9542,1832-09-26,104,"M, Fig"
9543,1832-09-26,377,"M, Fig"
9544,1832-09-27,212,"M, Fig"
9545,1832-09-27,266,"M, Fig"
9546,1832-09-28,21,"M, Fig"
9547,1832-09-28,266,"M, Fig"
9548,1832-09-29,104,"M, Fig"
9549,1832-09-29,337,"M, Fig"
9550,1832-09-30,212,"M, Fig"
9551,1832-09-30,377,"M, Fig"
9552,1832-10-01,266,M
9553,1832-10-01,277,M
9554,1832-10-02,18,M
9555,1832-10-02,337,M
9556,1832-10-03,135,M
9557,1832-10-03,336,M
9558,1832-10-04,104,M
9559,1832-10-04,18,M
9560,1832-10-04,12,M
9561,1832-10-05,21,M
9562,1832-10-05,304,M
9563,1832-10-06,292,M
9564,1832-10-06,73,M
9565,1832-10-06,304,M
9566,1832-10-07,104,M
9567,1832-10-07,18,M
9568,1832-10-07,12,M
9569,1832-10-08,292,M
9570,1832-10-08,120,M
9571,1832-10-08,377,M
9572,1832-10-09,212,M
9573,1832-10-09,266,M
9574,1832-10-10,135,M
9575,1832-10-10,277,M
9576,1832-10-11,292,M
9577,1832-10-11,73,M
9578,1832-10-11,304,M
9579,1832-10-12,26,M
9580,1832-10-12,211,M
9581,1832-10-12,12,M
9582,1832-10-13,226,M
9583,1832-10-13,380,M
9584,1832-10-14,212,M
9585,1832-10-14,73,M
9586,1832-10-15,211,M
9587,1832-10-15,336,M
9588,1832-10-16,292,M
9589,1832-10-16,65,M
9590,1832-10-16,380,M
9591,1832-10-17,50,M
9592,1832-10-18,104,M
9593,1832-10-18,73,M
9594,1832-10-18,65,M
9595,1832-10-19,26,M
9596,1832-10-19,266,M
9597,1832-10-19,50,M
9598,1832-10-20,18,M
9599,1832-10-20,50,M
9600,1832-10-21,277,M
9601,1832-10-21,380,M
9602,1832-10-22,65,M
9603,1832-10-22,304,M
9604,1832-10-22,50,M
9605,1832-10-23,135,M
9606,1832-10-23,375,M
9607,1832-10-24,65,M
9608,1832-10-24,377,M
9609,1832-10-25,50,M
9610,1832-10-25,375,M
9611,1832-10-25,380,M
9612,1832-10-26,40,M
9613,1832-10-26,50,M
9614,1832-10-26,367,M
9615,1832-10-27,104,M
9616,1832-10-27,73,M
9617,1832-10-27,226,M
9618,1832-10-28,40,M
9619,1832-10-28,212,M
9620,1832-10-29,304,M
9621,1832-10-29,266,M
9622,1832-10-29,50,M
9623,1832-10-30,26,M
9624,1832-10-30,375,M
9625,1832-10-30,380,M
9626,1832-10-31,135,M
9627,1832-10-31,21,M
9628,1832-11-01,211,M
9629,1832-11-01,135,M
9630,1832-11-01,50,M
9631,1832-11-02,21,M
9632,1832-11-02,226,M
9633,1832-11-02,12,M
9634,1832-11-03,50,M
9635,1832-11-03,336,M
9636,1832-11-04,50,M
9637,1832-11-04,375,M
9638,1832-11-04,380,M
9639,1832-11-05,88,M
9640,1832-11-06,40,M
9641,1832-11-06,212,M
9642,1832-11-07,88,M
9643,1832-11-07,304,M
9644,1832-11-07,50,M
9645,1832-11-08,135,M
9646,1832-11-08,266,M
9647,1832-11-08,377,M
9648,1832-11-09,88,M
9649,1832-11-09,21,M
9650,1832-11-10,292,M
9651,1832-11-10,255,M
9652,1832-11-10,50,M
9653,1832-11-11,12,M
9654,1832-11-11,380,M
9655,1832-11-11,151,M
9656,1832-11-12,40,M
9657,1832-11-12,65,M
9658,1832-11-13,104,M
9659,1832-11-13,255,M
9660,1832-11-13,50,M
9661,1832-11-14,266,M
9662,1832-11-14,50,M
9663,1832-11-14,377,M
9664,1832-11-16,65,M
9665,1832-11-16,277,M
9666,1832-11-17,104,M
9667,1832-11-17,304,M
9668,1832-11-17,255,M
9669,1832-11-18,255,M
9670,1832-11-18,50,M
9671,1832-11-18,375,M
9672,1832-11-19,266,M
9673,1832-11-19,377,M
9674,1832-11-20,73,M
9675,1832-11-20,255,M
9676,1832-11-20,151,M
9677,1832-11-21,104,M
9678,1832-11-21,212,M
9679,1832-11-21,50,M
9680,1832-11-22,304,M
9681,1832-11-22,50,M
9682,1832-11-22,151,M
9683,1832-11-23,26,M
9684,1832-11-23,135,M
9685,1832-11-23,21,M
9686,1832-11-24,211,M
9687,1832-11-24,116,M
9688,1832-11-24,50,M
9689,1832-11-25,116,M
9690,1832-11-25,50,M
9691,1832-11-25,12,M
9692,1832-11-26,116,M
9693,1832-11-26,304,M
9694,1832-11-27,40,M
9695,1832-11-27,50,M
9696,1832-11-28,211,M
9697,1832-11-28,116,M
9698,1832-11-28,226,M
9699,1832-11-29,65,M
9700,1832-11-29,266,M
9701,1832-11-29,377,M
9702,1832-11-30,282,M
9703,1832-11-30,367,M
9704,1832-12-02,167,M
9705,1832-12-02,282,M
9706,1832-12-03,135,M
9707,1832-12-03,116,M
9708,1832-12-03,151,M
9709,1832-12-04,167,M
9710,1832-12-04,304,M
9711,1832-12-04,50,M
9712,1832-12-05,40,M
9713,1832-12-05,116,M
9714,1832-12-06,104,M
9715,1832-12-06,12,M
9716,1832-12-06,380,M
9717,1832-12-10,282,M
9718,1832-12-10,266,M
9719,1832-12-11,116,M
9720,1832-12-11,95,M
9721,1832-12-13,18,M
9722,1832-12-13,255,M
9723,1832-12-13,367,M
9724,1832-12-15,115,M
9725,1832-12-16,95,M
9726,1832-12-17,115,M
9727,1832-12-18,95,M
9728,1832-12-18,12,M
9729,1832-12-19,21,M
9730,1832-12-19,282,M
9731,1832-12-20,135,M
9732,1832-12-20,304,M
9733,1832-12-20,377,M
9734,1832-12-21,26,M
9735,1832-12-21,226,M
9736,1832-12-21,377,M
9737,1832-12-22,115,M
9738,1832-12-23,95,M
9739,1832-12-23,12,M
9740,1832-12-24,115,M
9741,1832-12-25,115,M
9742,1832-12-26,135,M
9743,1832-12-26,282,M
9744,1832-12-27,115,M
9745,1832-12-28,40,M
9746,1832-12-28,277,M
9747,1832-12-29,115,M
9748,1832-12-30,95,M
9749,1832-12-30,73,M
9750,1832-12-31,115,M
9751,1833-01-01,135,M
9752,1833-01-01,292,M
9753,1833-01-01,12,M
9754,1833-01-01,367,M
9755,1833-01-02,21,M
9756,1833-01-02,282,M
9757,1833-01-03,115,M
9758,1833-01-04,104,M
9759,1833-01-04,380,M
9760,1833-01-05,115,M
9761,1833-01-06,135,M
9762,1833-01-06,167,M
9763,1833-01-07,26,M
9764,1833-01-07,346,M
9765,1833-01-08,115,M
9766,1833-01-09,211,M
9767,1833-01-09,346,M
9768,1833-01-10,115,M
9769,1833-01-11,115,M
9770,1833-01-12,95,M
9771,1833-01-12,266,M
9772,1833-01-13,104,M
9773,1833-01-13,40,M
9774,1833-01-13,50,M
9775,1833-01-15,115,M
9776,1833-01-16,61,M
9777,1833-01-16,377,M
9778,1833-01-17,115,M
9779,1833-01-18,61,M
9780,1833-01-18,21,M
9781,1833-01-18,50,M
9782,1833-01-19,115,C
9783,1833-01-20,61,C
9784,1833-01-21,115,C
9785,1833-01-22,61,C
9786,1833-01-23,375,C
9787,1833-01-24,115,M
9788,1833-01-25,168,M
9789,1833-01-25,50,M
9790,1833-01-25,377,M
9791,1833-01-26,115,M
9792,1833-01-27,104,M
9793,1833-01-27,168,M
9794,1833-01-27,21,M
9795,1833-01-29,115,M
9796,1833-01-30,115,M
9797,1833-01-31,168,M
9798,1833-01-31,50,M
9799,1833-01-31,377,M
9800,1833-02-01,377,M
9801,1833-02-01,346,M
9802,1833-02-02,115,M
9803,1833-02-03,212,M
9804,1833-02-03,375,M
9805,1833-02-03,367,M
9806,1833-02-04,115,M
9807,1833-02-05,115,M
9808,1833-02-06,104,M
9809,1833-02-06,168,M
9810,1833-02-06,73,M
9811,1833-02-07,115,M
9812,1833-02-08,50,M
9813,1833-02-08,277,M
9814,1833-02-09,115,M
9815,1833-02-10,115,M
9816,1833-02-11,115,M
9817,1833-02-13,277,M
9818,1833-02-13,377,M
9819,1833-02-14,115,M
9820,1833-02-15,30,M
9821,1833-02-15,346,M
9822,1833-02-16,115,M
9823,1833-02-17,104,M
9824,1833-02-17,26,M
9825,1833-02-17,375,M
9826,1833-02-18,115,M
9827,1833-02-19,115,M
9828,1833-02-20,57,M
9829,1833-02-20,30,M
9830,1833-02-20,12,M
9831,1833-02-21,115,M
9832,1833-02-23,115,M
9833,1833-02-24,57,M
9834,1833-02-24,277,M
9835,1833-02-25,115,M
9836,1833-02-26,57,M
9837,1833-02-26,277,M
9838,1833-02-27,168,M
9839,1833-02-27,30,M
9840,1833-02-27,346,M
9841,1833-02-28,115,M
9842,1833-03-01,115,M
9843,1833-03-02,115,M
9844,1833-03-03,115,M
9845,1833-03-04,170,M
9846,1833-03-04,135,M
9847,1833-03-04,12,M
9848,1833-03-05,30,M
9849,1833-03-05,28,M
9850,1833-03-05,377,M
9851,1833-03-06,26,M
9852,1833-03-06,170,M
9853,1833-03-06,30,M
9854,1833-03-07,115,M
9855,1833-03-08,28,M
9856,1833-03-08,12,M
9857,1833-03-09,104,M
9858,1833-03-09,170,M
9859,1833-03-09,168,M
9860,1833-03-10,115,M
9861,1833-03-10,30,M
9862,1833-03-11,115,M
9863,1833-03-12,170,M
9864,1833-03-12,120,M
9865,1833-03-12,73,M
9866,1833-03-13,115,M
9867,1833-03-14,168,"Const., Fig."
9868,1833-03-14,115,"Const., Fig."
9869,1833-03-15,26,M
9870,1833-03-15,377,M
9871,1833-03-15,151,M
9872,1833-03-16,115,M
9873,1833-03-16,30,M
9874,1833-03-17,115,M
9875,1833-03-17,151,M
9876,1833-03-18,196,M
9877,1833-03-18,135,M
9878,1833-03-18,168,M
9879,1833-03-19,115,M
9880,1833-03-20,168,M
9881,1833-03-20,277,M
9882,1833-03-21,115,M
9883,1833-03-22,212,M
9884,1833-03-22,170,M
9885,1833-03-22,168,M
9886,1833-03-23,206,M
9887,1833-03-23,115,M
9888,1833-03-24,40,M
9889,1833-03-24,115,M
9890,1833-03-26,104,M
9891,1833-03-26,26,M
9892,1833-03-26,170,M
9893,1833-03-27,206,M
9894,1833-03-27,346,M
9895,1833-03-28,206,M
9896,1833-03-28,115,M
9897,1833-03-29,115,M
9898,1833-03-29,266,M
9899,1833-03-30,209,M
9900,1833-03-30,337,M
9901,1833-03-31,115,M
9902,1833-03-31,209,M
9903,1833-04-01,211,M
9904,1833-04-01,346,M
9905,1833-04-02,115,M
9906,1833-04-02,209,M
9907,1833-04-03,115,M
9908,1833-04-03,110,M
9909,1833-04-04,115,M
9910,1833-04-04,110,M
9911,1833-04-07,115,M
9912,1833-04-07,346,M
9913,1833-04-09,170,M
9914,1833-04-09,206,M
9915,1833-04-09,255,M
9916,1833-04-10,115,M
9917,1833-04-10,110,M
9918,1833-04-11,115,M
9919,1833-04-11,110,M
9920,1833-04-12,266,M
9921,1833-04-12,277,M
9922,1833-04-13,115,M
9923,1833-04-13,209,M
9924,1833-04-14,209,M
9925,1833-04-14,337,M
9926,1833-04-15,104,M
9927,1833-04-15,170,M
9928,1833-04-15,209,M
9929,1833-04-16,115,M
9930,1833-04-16,28,M
9931,1833-04-17,115,M
9932,1833-04-17,110,M
9933,1833-04-18,115,M
9934,1833-04-18,28,M
9935,1833-04-19,353,M
9936,1833-04-19,30,M
9937,1833-04-19,79,M
9938,1833-04-20,170,M
9939,1833-04-20,266,M
9940,1833-04-20,255,M
9941,1833-04-21,40,M
9942,1833-04-21,115,M
9943,1833-04-23,353,M
9944,1833-04-23,115,M
9945,1833-04-24,170,M
9946,1833-04-24,206,M
9947,1833-04-24,380,M
9948,1833-04-25,353,M
9949,1833-04-25,115,M
9950,1833-04-26,110,M
9951,1833-04-26,277,M
9952,1833-04-27,115,M
9953,1833-04-28,104,M
9954,1833-04-28,170,M
9955,1833-04-28,79,M
9956,1833-04-29,115,M
9957,1833-04-29,110,M
9958,1833-04-30,18,M
9959,1833-04-30,170,M
9960,1833-04-30,206,M
9961,1833-05-01,115,M
9962,1833-05-01,110,M
9963,1833-05-02,115,M
9964,1833-05-02,346,M
9965,1833-05-03,211,M
9966,1833-05-03,377,M
9967,1833-05-04,104,M
9968,1833-05-04,170,M
9969,1833-05-04,255,M
9970,1833-05-05,353,M
9971,1833-05-05,115,M
9972,1833-05-06,115,M
9973,1833-05-06,209,M
9974,1833-05-07,353,M
9975,1833-05-07,337,M
9976,1833-05-08,211,M
9977,1833-05-08,353,M
9978,1833-05-08,28,M
9979,1833-05-09,115,M
9980,1833-05-10,115,M
9981,1833-05-11,28,M
9982,1833-05-11,377,M
9983,1833-05-12,115,M
9984,1833-05-12,336,M
9985,1833-05-13,115,M
9986,1833-05-13,110,M
9987,1833-05-14,40,M
9988,1833-05-14,353,M
9989,1833-05-16,17,M
9990,1833-05-17,353,M
9991,1833-05-17,28,M
9992,1833-05-18,17,M
9993,1833-05-19,115,M
9994,1833-05-19,28,M
9995,1833-05-20,17,M
9996,1833-05-21,17,M
9997,1833-05-23,17,M
9998,1833-05-24,353,M
9999,1833-05-24,115,M
10000,1833-05-25,17,M
10001,1833-05-25,304,M
10002,1833-05-26,110,M
10003,1833-05-26,28,M
10004,1833-05-26,336,M
10005,1833-05-27,17,M
10006,1833-05-27,304,M
10007,1833-05-28,17,M
10008,1833-05-28,60,M
10009,1833-05-29,115,M
10010,1833-05-31,17,M
10011,1833-05-31,266,M
10012,1833-06-01,17,M
10013,1833-06-01,206,M
10014,1833-06-02,353,M
10015,1833-06-02,346,M
10016,1833-06-03,206,M
10017,1833-06-03,346,M
10018,1833-06-04,353,M
10019,1833-06-04,277,M
10020,1833-06-05,17,M
10021,1833-06-05,28,M
10022,1833-06-06,17,M
10023,1833-06-06,353,M
10024,1833-06-07,115,M
10025,1833-06-08,17,M
10026,1833-06-08,353,M
10027,1833-06-09,115,M
10028,1833-06-09,30,M
10029,1833-06-10,28,M
10030,1833-06-10,346,M
10031,1833-06-11,17,M
10032,1833-06-11,28,M
10033,1833-06-12,115,M
10034,1833-06-13,17,M
10035,1833-06-13,353,M
10036,1833-06-14,17,M
10037,1833-06-14,30,M
10038,1833-06-15,261,M
10039,1833-06-16,115,M
10040,1833-06-17,30,M
10041,1833-06-17,209,M
10042,1833-06-17,261,M
10043,1833-06-18,40,M
10044,1833-06-18,17,M
10045,1833-06-19,353,M
10046,1833-06-19,346,M
10047,1833-06-20,17,M
10048,1833-06-20,261,M
10049,1833-06-21,115,M
10050,1833-06-21,266,M
10051,1833-06-22,353,M
10052,1833-06-22,277,M
10053,1833-06-23,17,M
10054,1833-06-23,261,M
10055,1833-06-24,115,M
10056,1833-06-25,17,M
10057,1833-06-25,261,M
10058,1833-06-26,353,M
10059,1833-06-26,277,M
10060,1833-06-27,115,M
10061,1833-06-27,28,M
10062,1833-06-28,40,M
10063,1833-06-28,17,M
10064,1833-06-29,135,M
10065,1833-06-29,346,M
10066,1833-06-30,40,M
10067,1833-06-30,17,M
10068,1833-07-01,115,M
10069,1833-07-02,17,M
10070,1833-07-02,353,M
10071,1833-07-03,353,M
10072,1833-07-03,115,M
10073,1833-07-04,17,M
10074,1833-07-04,30,M
10075,1833-07-04,226,M
10076,1833-07-05,289,M
10077,1833-07-05,115,M
10078,1833-07-06,115,M
10079,1833-07-07,289,M
10080,1833-07-07,115,M
10081,1833-07-08,17,M
10082,1833-07-08,346,M
10083,1833-07-09,17,M
10084,1833-07-09,353,M
10085,1833-07-09,177,M
10086,1833-07-10,28,M
10087,1833-07-10,346,M
10088,1833-07-11,289,M
10089,1833-07-11,115,M
10090,1833-07-12,40,M
10091,1833-07-12,17,M
10092,1833-07-14,17,M
10093,1833-07-14,289,M
10094,1833-07-14,177,M
10095,1833-07-15,115,M
10096,1833-07-15,261,M
10097,1833-07-16,17,M
10098,1833-07-16,261,M
10099,1833-07-17,17,M
10100,1833-07-17,60,M
10101,1833-07-17,28,M
10102,1833-07-18,377,M
10103,1833-07-18,261,M
10104,1833-07-20,118,M
10105,1833-07-21,17,M
10106,1833-07-21,209,M
10107,1833-07-21,261,M
10108,1833-07-22,118,M
10109,1833-07-23,118,M
10110,1833-07-24,289,M
10111,1833-07-24,115,M
10112,1833-07-25,118,M
10113,1833-07-26,115,M
10114,1833-07-26,261,M
10115,1833-07-27,118,M
10116,1833-07-29,118,Figaro
10117,1833-07-30,118,M
10118,1833-07-31,115,M
10119,1833-08-01,289,M
10120,1833-08-01,115,M
10121,1833-08-02,40,M
10122,1833-08-02,353,M
10123,1833-08-02,209,M
10124,1833-08-03,115,M
10125,1833-08-03,28,M
10126,1833-08-04,289,M
10127,1833-08-04,115,M
10128,1833-08-05,135,M
10129,1833-08-05,346,M
10130,1833-08-06,118,M
10131,1833-08-07,209,M
10132,1833-08-07,118,M
10133,1833-08-08,212,M
10134,1833-08-08,135,M
10135,1833-08-08,28,M
10136,1833-08-09,115,M
10137,1833-08-09,261,M
10138,1833-08-10,135,M
10139,1833-08-10,289,M
10140,1833-08-10,209,M
10141,1833-08-11,115,M
10142,1833-08-11,261,M
10143,1833-08-12,289,M
10144,1833-08-12,209,M
10145,1833-08-12,261,M
10146,1833-08-13,353,M
10147,1833-08-13,115,M
10148,1833-08-14,115,M
10149,1833-08-14,261,M
10150,1833-08-15,209,M
10151,1833-08-15,118,M
10152,1833-08-16,289,M
10153,1833-08-16,115,M
10154,1833-08-17,118,M
10155,1833-08-18,209,M
10156,1833-08-18,118,M
10157,1833-08-19,353,M
10158,1833-08-19,115,M
10159,1833-08-20,115,M
10160,1833-08-20,60,M
10161,1833-08-21,289,M
10162,1833-08-21,115,M
10163,1833-08-22,60,M
10164,1833-08-22,118,M
10165,1833-08-23,28,M
10166,1833-08-23,118,M
10167,1833-08-24,353,M
10168,1833-08-24,115,M
10169,1833-08-25,60,M
10170,1833-08-25,346,M
10171,1833-08-26,115,M
10172,1833-08-26,261,M
10173,1833-08-27,118,M
